# ================================== Start of File ====================================
# Spatial dimensions = 3
# Kernel size = 5x5x5
# Polynomial order = 3x3x3
# Size of the convolution coefficient matrix = 64x125
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~63 = the left-half columns of the row.
# Column# 64 = the middle column of the row.
# Column# 65~126, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 63~2, respectively.
# Matrix starts:
	S	-6.297376E-04	+2.518950E-03	+3.568513E-03	+2.518950E-03	-6.297376E-04	+2.518950E-03	-1.007580E-02	-1.427405E-02	-1.007580E-02	+2.518950E-03	+3.568513E-03	-1.427405E-02	-2.022157E-02	-1.427405E-02	+3.568513E-03	+2.518950E-03	-1.007580E-02	-1.427405E-02	-1.007580E-02	+2.518950E-03	-6.297376E-04	+2.518950E-03	+3.568513E-03	+2.518950E-03	-6.297376E-04	+2.518950E-03	-1.007580E-02	-1.427405E-02	-1.007580E-02	+2.518950E-03	-1.007580E-02	+4.030321E-02	+5.709621E-02	+4.030321E-02	-1.007580E-02	-1.427405E-02	+5.709621E-02	+8.088630E-02	+5.709621E-02	-1.427405E-02	-1.007580E-02	+4.030321E-02	+5.709621E-02	+4.030321E-02	-1.007580E-02	+2.518950E-03	-1.007580E-02	-1.427405E-02	-1.007580E-02	+2.518950E-03	+3.568513E-03	-1.427405E-02	-2.022157E-02	-1.427405E-02	+3.568513E-03	-1.427405E-02	+5.709621E-02	+8.088630E-02	+5.709621E-02	-1.427405E-02	-2.022157E-02	+8.088630E-02	+1.145889E-01
	A	+6.122449E-04	-4.897959E-03	+0.000000E+00	+4.897959E-03	-6.122449E-04	-2.448980E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+2.448980E-03	-3.469388E-03	+2.775510E-02	+0.000000E+00	-2.775510E-02	+3.469388E-03	-2.448980E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+2.448980E-03	+6.122449E-04	-4.897959E-03	+0.000000E+00	+4.897959E-03	-6.122449E-04	-2.448980E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+2.448980E-03	+9.795918E-03	-7.836735E-02	+0.000000E+00	+7.836735E-02	-9.795918E-03	+1.387755E-02	-1.110204E-01	+0.000000E+00	+1.110204E-01	-1.387755E-02	+9.795918E-03	-7.836735E-02	+0.000000E+00	+7.836735E-02	-9.795918E-03	-2.448980E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+2.448980E-03	-3.469388E-03	+2.775510E-02	+0.000000E+00	-2.775510E-02	+3.469388E-03	+1.387755E-02	-1.110204E-01	+0.000000E+00	+1.110204E-01	-1.387755E-02	+1.965986E-02	-1.572789E-01	+0.000000E+00
	S	+1.049563E-03	-5.247813E-04	-1.049563E-03	-5.247813E-04	+1.049563E-03	-4.198251E-03	+2.099125E-03	+4.198251E-03	+2.099125E-03	-4.198251E-03	-5.947522E-03	+2.973761E-03	+5.947522E-03	+2.973761E-03	-5.947522E-03	-4.198251E-03	+2.099125E-03	+4.198251E-03	+2.099125E-03	-4.198251E-03	+1.049563E-03	-5.247813E-04	-1.049563E-03	-5.247813E-04	+1.049563E-03	-4.198251E-03	+2.099125E-03	+4.198251E-03	+2.099125E-03	-4.198251E-03	+1.679300E-02	-8.396501E-03	-1.679300E-02	-8.396501E-03	+1.679300E-02	+2.379009E-02	-1.189504E-02	-2.379009E-02	-1.189504E-02	+2.379009E-02	+1.679300E-02	-8.396501E-03	-1.679300E-02	-8.396501E-03	+1.679300E-02	-4.198251E-03	+2.099125E-03	+4.198251E-03	+2.099125E-03	-4.198251E-03	-5.947522E-03	+2.973761E-03	+5.947522E-03	+2.973761E-03	-5.947522E-03	+2.379009E-02	-1.189504E-02	-2.379009E-02	-1.189504E-02	+2.379009E-02	+3.370262E-02	-1.685131E-02	-3.370262E-02
	A	-6.122449E-04	+1.224490E-03	+0.000000E+00	-1.224490E-03	+6.122449E-04	+2.448980E-03	-4.897959E-03	+0.000000E+00	+4.897959E-03	-2.448980E-03	+3.469388E-03	-6.938776E-03	+0.000000E+00	+6.938776E-03	-3.469388E-03	+2.448980E-03	-4.897959E-03	+0.000000E+00	+4.897959E-03	-2.448980E-03	-6.122449E-04	+1.224490E-03	+0.000000E+00	-1.224490E-03	+6.122449E-04	+2.448980E-03	-4.897959E-03	+0.000000E+00	+4.897959E-03	-2.448980E-03	-9.795918E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+9.795918E-03	-1.387755E-02	+2.775510E-02	+0.000000E+00	-2.775510E-02	+1.387755E-02	-9.795918E-03	+1.959184E-02	+0.000000E+00	-1.959184E-02	+9.795918E-03	+2.448980E-03	-4.897959E-03	+0.000000E+00	+4.897959E-03	-2.448980E-03	+3.469388E-03	-6.938776E-03	+0.000000E+00	+6.938776E-03	-3.469388E-03	-1.387755E-02	+2.775510E-02	+0.000000E+00	-2.775510E-02	+1.387755E-02	-1.965986E-02	+3.931973E-02	+0.000000E+00
	A	+6.122449E-04	-2.448980E-03	-3.469388E-03	-2.448980E-03	+6.122449E-04	-4.897959E-03	+1.959184E-02	+2.775510E-02	+1.959184E-02	-4.897959E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+4.897959E-03	-1.959184E-02	-2.775510E-02	-1.959184E-02	+4.897959E-03	-6.122449E-04	+2.448980E-03	+3.469388E-03	+2.448980E-03	-6.122449E-04	-2.448980E-03	+9.795918E-03	+1.387755E-02	+9.795918E-03	-2.448980E-03	+1.959184E-02	-7.836735E-02	-1.110204E-01	-7.836735E-02	+1.959184E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-1.959184E-02	+7.836735E-02	+1.110204E-01	+7.836735E-02	-1.959184E-02	+2.448980E-03	-9.795918E-03	-1.387755E-02	-9.795918E-03	+2.448980E-03	-3.469388E-03	+1.387755E-02	+1.965986E-02	+1.387755E-02	-3.469388E-03	+2.775510E-02	-1.110204E-01	-1.572789E-01	-1.110204E-01	+2.775510E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-5.952381E-04	+4.761905E-03	+0.000000E+00	-4.761905E-03	+5.952381E-04	+4.761905E-03	-3.809524E-02	+0.000000E+00	+3.809524E-02	-4.761905E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-4.761905E-03	+3.809524E-02	+0.000000E+00	-3.809524E-02	+4.761905E-03	+5.952381E-04	-4.761905E-03	+0.000000E+00	+4.761905E-03	-5.952381E-04	+2.380952E-03	-1.904762E-02	+0.000000E+00	+1.904762E-02	-2.380952E-03	-1.904762E-02	+1.523810E-01	+0.000000E+00	-1.523810E-01	+1.904762E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+1.904762E-02	-1.523810E-01	+0.000000E+00	+1.523810E-01	-1.904762E-02	-2.380952E-03	+1.904762E-02	+0.000000E+00	-1.904762E-02	+2.380952E-03	+3.373016E-03	-2.698413E-02	+0.000000E+00	+2.698413E-02	-3.373016E-03	-2.698413E-02	+2.158730E-01	+0.000000E+00	-2.158730E-01	+2.698413E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-1.020408E-03	+5.102041E-04	+1.020408E-03	+5.102041E-04	-1.020408E-03	+8.163265E-03	-4.081633E-03	-8.163265E-03	-4.081633E-03	+8.163265E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-8.163265E-03	+4.081633E-03	+8.163265E-03	+4.081633E-03	-8.163265E-03	+1.020408E-03	-5.102041E-04	-1.020408E-03	-5.102041E-04	+1.020408E-03	+4.081633E-03	-2.040816E-03	-4.081633E-03	-2.040816E-03	+4.081633E-03	-3.265306E-02	+1.632653E-02	+3.265306E-02	+1.632653E-02	-3.265306E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+3.265306E-02	-1.632653E-02	-3.265306E-02	-1.632653E-02	+3.265306E-02	-4.081633E-03	+2.040816E-03	+4.081633E-03	+2.040816E-03	-4.081633E-03	+5.782313E-03	-2.891156E-03	-5.782313E-03	-2.891156E-03	+5.782313E-03	-4.625850E-02	+2.312925E-02	+4.625850E-02	+2.312925E-02	-4.625850E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+5.952381E-04	-1.190476E-03	+0.000000E+00	+1.190476E-03	-5.952381E-04	-4.761905E-03	+9.523810E-03	+0.000000E+00	-9.523810E-03	+4.761905E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+4.761905E-03	-9.523810E-03	+0.000000E+00	+9.523810E-03	-4.761905E-03	-5.952381E-04	+1.190476E-03	+0.000000E+00	-1.190476E-03	+5.952381E-04	-2.380952E-03	+4.761905E-03	+0.000000E+00	-4.761905E-03	+2.380952E-03	+1.904762E-02	-3.809524E-02	+0.000000E+00	+3.809524E-02	-1.904762E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-1.904762E-02	+3.809524E-02	+0.000000E+00	-3.809524E-02	+1.904762E-02	+2.380952E-03	-4.761905E-03	+0.000000E+00	+4.761905E-03	-2.380952E-03	-3.373016E-03	+6.746032E-03	+0.000000E+00	-6.746032E-03	+3.373016E-03	+2.698413E-02	-5.396825E-02	+0.000000E+00	+5.396825E-02	-2.698413E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.049563E-03	-4.198251E-03	-5.947522E-03	-4.198251E-03	+1.049563E-03	-5.247813E-04	+2.099125E-03	+2.973761E-03	+2.099125E-03	-5.247813E-04	-1.049563E-03	+4.198251E-03	+5.947522E-03	+4.198251E-03	-1.049563E-03	-5.247813E-04	+2.099125E-03	+2.973761E-03	+2.099125E-03	-5.247813E-04	+1.049563E-03	-4.198251E-03	-5.947522E-03	-4.198251E-03	+1.049563E-03	-4.198251E-03	+1.679300E-02	+2.379009E-02	+1.679300E-02	-4.198251E-03	+2.099125E-03	-8.396501E-03	-1.189504E-02	-8.396501E-03	+2.099125E-03	+4.198251E-03	-1.679300E-02	-2.379009E-02	-1.679300E-02	+4.198251E-03	+2.099125E-03	-8.396501E-03	-1.189504E-02	-8.396501E-03	+2.099125E-03	-4.198251E-03	+1.679300E-02	+2.379009E-02	+1.679300E-02	-4.198251E-03	-5.947522E-03	+2.379009E-02	+3.370262E-02	+2.379009E-02	-5.947522E-03	+2.973761E-03	-1.189504E-02	-1.685131E-02	-1.189504E-02	+2.973761E-03	+5.947522E-03	-2.379009E-02	-3.370262E-02
	A	-1.020408E-03	+8.163265E-03	+0.000000E+00	-8.163265E-03	+1.020408E-03	+5.102041E-04	-4.081633E-03	+0.000000E+00	+4.081633E-03	-5.102041E-04	+1.020408E-03	-8.163265E-03	+0.000000E+00	+8.163265E-03	-1.020408E-03	+5.102041E-04	-4.081633E-03	+0.000000E+00	+4.081633E-03	-5.102041E-04	-1.020408E-03	+8.163265E-03	+0.000000E+00	-8.163265E-03	+1.020408E-03	+4.081633E-03	-3.265306E-02	+0.000000E+00	+3.265306E-02	-4.081633E-03	-2.040816E-03	+1.632653E-02	+0.000000E+00	-1.632653E-02	+2.040816E-03	-4.081633E-03	+3.265306E-02	+0.000000E+00	-3.265306E-02	+4.081633E-03	-2.040816E-03	+1.632653E-02	+0.000000E+00	-1.632653E-02	+2.040816E-03	+4.081633E-03	-3.265306E-02	+0.000000E+00	+3.265306E-02	-4.081633E-03	+5.782313E-03	-4.625850E-02	+0.000000E+00	+4.625850E-02	-5.782313E-03	-2.891156E-03	+2.312925E-02	+0.000000E+00	-2.312925E-02	+2.891156E-03	-5.782313E-03	+4.625850E-02	+0.000000E+00
