# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 13x13
# Polynomial order = 5x5
# Size of the convolution coefficient matrix = 36x169
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~85 = the left-half columns of the row.
# Column# 86 = the middle column of the row.
# Column# 87~170, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 85~2, respectively.
# Matrix starts:
	S	+2.047460E-03	-3.685428E-03	-2.512792E-03	+2.047460E-03	+7.259177E-03	+1.116796E-02	+1.260119E-02	+1.116796E-02	+7.259177E-03	+2.047460E-03	-2.512792E-03	-3.685428E-03	+2.047460E-03	-3.685428E-03	+6.633771E-03	+4.523026E-03	-3.685428E-03	-1.306652E-02	-2.010234E-02	-2.268214E-02	-2.010234E-02	-1.306652E-02	-3.685428E-03	+4.523026E-03	+6.633771E-03	-3.685428E-03	-2.512792E-03	+4.523026E-03	+3.083881E-03	-2.512792E-03	-8.908990E-03	-1.370614E-02	-1.546509E-02	-1.370614E-02	-8.908990E-03	-2.512792E-03	+3.083881E-03	+4.523026E-03	-2.512792E-03	+2.047460E-03	-3.685428E-03	-2.512792E-03	+2.047460E-03	+7.259177E-03	+1.116796E-02	+1.260119E-02	+1.116796E-02	+7.259177E-03	+2.047460E-03	-2.512792E-03	-3.685428E-03	+2.047460E-03	+7.259177E-03	-1.306652E-02	-8.908990E-03	+7.259177E-03	+2.573708E-02	+3.959551E-02	+4.467693E-02	+3.959551E-02	+2.573708E-02	+7.259177E-03	-8.908990E-03	-1.306652E-02	+7.259177E-03	+1.116796E-02	-2.010234E-02	-1.370614E-02	+1.116796E-02	+3.959551E-02	+6.091617E-02	+6.873374E-02	+6.091617E-02	+3.959551E-02	+1.116796E-02	-1.370614E-02	-2.010234E-02	+1.116796E-02	+1.260119E-02	-2.268214E-02	-1.546509E-02	+1.260119E-02	+4.467693E-02	+6.873374E-02	+7.755457E-02
	A	-1.496352E-03	+4.202412E-03	-1.861327E-06	-5.197912E-03	-7.094915E-03	-4.867371E-03	+0.000000E+00	+4.867371E-03	+7.094915E-03	+5.197912E-03	+1.861327E-06	-4.202412E-03	+1.496352E-03	+2.693434E-03	-7.564341E-03	+3.350389E-06	+9.356241E-03	+1.277085E-02	+8.761268E-03	+0.000000E+00	-8.761268E-03	-1.277085E-02	-9.356241E-03	-3.350389E-06	+7.564341E-03	-2.693434E-03	+1.836432E-03	-5.157506E-03	+2.284356E-06	+6.379255E-03	+8.707395E-03	+5.973592E-03	+0.000000E+00	-5.973592E-03	-8.707395E-03	-6.379255E-03	-2.284356E-06	+5.157506E-03	-1.836432E-03	-1.496352E-03	+4.202412E-03	-1.861327E-06	-5.197912E-03	-7.094915E-03	-4.867371E-03	+0.000000E+00	+4.867371E-03	+7.094915E-03	+5.197912E-03	+1.861327E-06	-4.202412E-03	+1.496352E-03	-5.305248E-03	+1.489946E-02	-6.599252E-06	-1.842896E-02	-2.515470E-02	-1.725704E-02	+0.000000E+00	+1.725704E-02	+2.515470E-02	+1.842896E-02	+6.599252E-06	-1.489946E-02	+5.305248E-03	-8.161921E-03	+2.292225E-02	-1.015269E-05	-2.835225E-02	-3.869953E-02	-2.654930E-02	+0.000000E+00	+2.654930E-02	+3.869953E-02	+2.835225E-02	+1.015269E-05	-2.292225E-02	+8.161921E-03	-9.209367E-03	+2.586394E-02	-1.145562E-05	-3.199078E-02	-4.366597E-02	-2.995646E-02	+0.000000E+00
	S	-8.573739E-04	+1.151696E-03	+1.358769E-03	+6.258713E-04	-3.765310E-04	-1.169534E-03	-1.465795E-03	-1.169534E-03	-3.765310E-04	+6.258713E-04	+1.358769E-03	+1.151696E-03	-8.573739E-04	+1.543273E-03	-2.073053E-03	-2.445784E-03	-1.126568E-03	+6.777558E-04	+2.105161E-03	+2.638432E-03	+2.105161E-03	+6.777558E-04	-1.126568E-03	-2.445784E-03	-2.073053E-03	+1.543273E-03	+1.052232E-03	-1.413445E-03	-1.667580E-03	-7.681148E-04	+4.621063E-04	+1.435337E-03	+1.798931E-03	+1.435337E-03	+4.621063E-04	-7.681148E-04	-1.667580E-03	-1.413445E-03	+1.052232E-03	-8.573739E-04	+1.151696E-03	+1.358769E-03	+6.258713E-04	-3.765310E-04	-1.169534E-03	-1.465795E-03	-1.169534E-03	-3.765310E-04	+6.258713E-04	+1.358769E-03	+1.151696E-03	-8.573739E-04	-3.039780E-03	+4.083287E-03	+4.817454E-03	+2.218998E-03	-1.334974E-03	-4.146530E-03	-5.196911E-03	-4.146530E-03	-1.334974E-03	+2.218998E-03	+4.817454E-03	+4.083287E-03	-3.039780E-03	-4.676585E-03	+6.281980E-03	+7.411467E-03	+3.413844E-03	-2.053806E-03	-6.379277E-03	-7.995247E-03	-6.379277E-03	-2.053806E-03	+3.413844E-03	+7.411467E-03	+6.281980E-03	-4.676585E-03	-5.276747E-03	+7.088167E-03	+8.362606E-03	+3.851954E-03	-2.317377E-03	-7.197950E-03	-9.021304E-03
	A	+2.772602E-04	-6.334330E-04	-2.664025E-04	+3.166195E-04	+5.913592E-04	+4.366364E-04	+0.000000E+00	-4.366364E-04	-5.913592E-04	-3.166195E-04	+2.664025E-04	+6.334330E-04	-2.772602E-04	-4.990684E-04	+1.140179E-03	+4.795245E-04	-5.699152E-04	-1.064447E-03	-7.859455E-04	+0.000000E+00	+7.859455E-04	+1.064447E-03	+5.699152E-04	-4.795245E-04	-1.140179E-03	+4.990684E-04	-3.402739E-04	+7.773950E-04	+3.269485E-04	-3.885785E-04	-7.257590E-04	-5.358719E-04	+0.000000E+00	+5.358719E-04	+7.257590E-04	+3.885785E-04	-3.269485E-04	-7.773950E-04	+3.402739E-04	+2.772602E-04	-6.334330E-04	-2.664025E-04	+3.166195E-04	+5.913592E-04	+4.366364E-04	+0.000000E+00	-4.366364E-04	-5.913592E-04	-3.166195E-04	+2.664025E-04	+6.334330E-04	-2.772602E-04	+9.830135E-04	-2.245808E-03	-9.445179E-04	+1.122560E-03	+2.096637E-03	+1.548074E-03	+0.000000E+00	-1.548074E-03	-2.096637E-03	-1.122560E-03	+9.445179E-04	+2.245808E-03	-9.830135E-04	+1.512329E-03	-3.455089E-03	-1.453104E-03	+1.727016E-03	+3.225596E-03	+2.381653E-03	+0.000000E+00	-2.381653E-03	-3.225596E-03	-1.727016E-03	+1.453104E-03	+3.455089E-03	-1.512329E-03	+1.706411E-03	-3.898492E-03	-1.639586E-03	+1.948649E-03	+3.639547E-03	+2.687298E-03	+0.000000E+00
	S	+3.838988E-05	-2.559325E-05	-3.722655E-05	-2.093993E-05	+4.265542E-06	+2.481770E-05	+3.257323E-05	+2.481770E-05	+4.265542E-06	-2.093993E-05	-3.722655E-05	-2.559325E-05	+3.838988E-05	-6.910178E-05	+4.606785E-05	+6.700779E-05	+3.769188E-05	-7.677975E-06	-4.467186E-05	-5.863181E-05	-4.467186E-05	-7.677975E-06	+3.769188E-05	+6.700779E-05	+4.606785E-05	-6.910178E-05	-4.711485E-05	+3.140990E-05	+4.568713E-05	+2.569901E-05	-5.234983E-06	-3.045808E-05	-3.997624E-05	-3.045808E-05	-5.234983E-06	+2.569901E-05	+4.568713E-05	+3.140990E-05	-4.711485E-05	+3.838988E-05	-2.559325E-05	-3.722655E-05	-2.093993E-05	+4.265542E-06	+2.481770E-05	+3.257323E-05	+2.481770E-05	+4.265542E-06	-2.093993E-05	-3.722655E-05	-2.559325E-05	+3.838988E-05	+1.361096E-04	-9.073971E-05	-1.319850E-04	-7.424158E-05	+1.512329E-05	+8.799002E-05	+1.154869E-04	+8.799002E-05	+1.512329E-05	-7.424158E-05	-1.319850E-04	-9.073971E-05	+1.361096E-04	+2.093993E-04	-1.395996E-04	-2.030539E-04	-1.142178E-04	+2.326659E-05	+1.353693E-04	+1.776722E-04	+1.353693E-04	+2.326659E-05	-1.142178E-04	-2.030539E-04	-1.395996E-04	+2.093993E-04	+2.362722E-04	-1.575148E-04	-2.291125E-04	-1.288758E-04	+2.625247E-05	+1.527417E-04	+2.004734E-04
	A	-9.384192E-06	+1.407629E-05	+7.677975E-06	-4.692096E-06	-1.109041E-05	-8.531084E-06	+0.000000E+00	+8.531084E-06	+1.109041E-05	+4.692096E-06	-7.677975E-06	-1.407629E-05	+9.384192E-06	+1.689155E-05	-2.533732E-05	-1.382036E-05	+8.445773E-06	+1.996274E-05	+1.535595E-05	+0.000000E+00	-1.535595E-05	-1.996274E-05	-8.445773E-06	+1.382036E-05	+2.533732E-05	-1.689155E-05	+1.151696E-05	-1.727544E-05	-9.422970E-06	+5.758482E-06	+1.361096E-05	+1.046997E-05	+0.000000E+00	-1.046997E-05	-1.361096E-05	-5.758482E-06	+9.422970E-06	+1.727544E-05	-1.151696E-05	-9.384192E-06	+1.407629E-05	+7.677975E-06	-4.692096E-06	-1.109041E-05	-8.531084E-06	+0.000000E+00	+8.531084E-06	+1.109041E-05	+4.692096E-06	-7.677975E-06	-1.407629E-05	+9.384192E-06	-3.327123E-05	+4.990684E-05	+2.722191E-05	-1.663561E-05	-3.932054E-05	-3.024657E-05	+0.000000E+00	+3.024657E-05	+3.932054E-05	+1.663561E-05	-2.722191E-05	-4.990684E-05	+3.327123E-05	-5.118650E-05	+7.677975E-05	+4.187987E-05	-2.559325E-05	-6.049314E-05	-4.653318E-05	+0.000000E+00	+4.653318E-05	+6.049314E-05	+2.559325E-05	-4.187987E-05	-7.677975E-05	+5.118650E-05	-5.775544E-05	+8.663316E-05	+4.725445E-05	-2.887772E-05	-6.825643E-05	-5.250494E-05	+0.000000E+00
	A	-1.496352E-03	+2.693434E-03	+1.836432E-03	-1.496352E-03	-5.305248E-03	-8.161921E-03	-9.209367E-03	-8.161921E-03	-5.305248E-03	-1.496352E-03	+1.836432E-03	+2.693434E-03	-1.496352E-03	+4.202412E-03	-7.564341E-03	-5.157506E-03	+4.202412E-03	+1.489946E-02	+2.292225E-02	+2.586394E-02	+2.292225E-02	+1.489946E-02	+4.202412E-03	-5.157506E-03	-7.564341E-03	+4.202412E-03	-1.861327E-06	+3.350389E-06	+2.284356E-06	-1.861327E-06	-6.599252E-06	-1.015269E-05	-1.145562E-05	-1.015269E-05	-6.599252E-06	-1.861327E-06	+2.284356E-06	+3.350389E-06	-1.861327E-06	-5.197912E-03	+9.356241E-03	+6.379255E-03	-5.197912E-03	-1.842896E-02	-2.835225E-02	-3.199078E-02	-2.835225E-02	-1.842896E-02	-5.197912E-03	+6.379255E-03	+9.356241E-03	-5.197912E-03	-7.094915E-03	+1.277085E-02	+8.707395E-03	-7.094915E-03	-2.515470E-02	-3.869953E-02	-4.366597E-02	-3.869953E-02	-2.515470E-02	-7.094915E-03	+8.707395E-03	+1.277085E-02	-7.094915E-03	-4.867371E-03	+8.761268E-03	+5.973592E-03	-4.867371E-03	-1.725704E-02	-2.654930E-02	-2.995646E-02	-2.654930E-02	-1.725704E-02	-4.867371E-03	+5.973592E-03	+8.761268E-03	-4.867371E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.093584E-03	-3.071263E-03	+1.360320E-06	+3.798807E-03	+5.185200E-03	+3.557237E-03	+0.000000E+00	-3.557237E-03	-5.185200E-03	-3.798807E-03	-1.360320E-06	+3.071263E-03	-1.093584E-03	-3.071263E-03	+8.625450E-03	-3.820374E-06	-1.066871E-02	-1.456231E-02	-9.990279E-03	+0.000000E+00	+9.990279E-03	+1.456231E-02	+1.066871E-02	+3.820374E-06	-8.625450E-03	+3.071263E-03	+1.360320E-06	-3.820374E-06	+1.692116E-09	+4.725374E-06	+6.449922E-06	+4.424883E-06	+0.000000E+00	-4.424883E-06	-6.449922E-06	-4.725374E-06	-1.692116E-09	+3.820374E-06	-1.360320E-06	+3.798807E-03	-1.066871E-02	+4.725374E-06	+1.319600E-02	+1.801195E-02	+1.235685E-02	+0.000000E+00	-1.235685E-02	-1.801195E-02	-1.319600E-02	-4.725374E-06	+1.066871E-02	-3.798807E-03	+5.185200E-03	-1.456231E-02	+6.449922E-06	+1.801195E-02	+2.458549E-02	+1.686655E-02	+0.000000E+00	-1.686655E-02	-2.458549E-02	-1.801195E-02	-6.449922E-06	+1.456231E-02	-5.185200E-03	+3.557237E-03	-9.990279E-03	+4.424883E-06	+1.235685E-02	+1.686655E-02	+1.157107E-02	+0.000000E+00	-1.157107E-02	-1.686655E-02	-1.235685E-02	-4.424883E-06	+9.990279E-03	-3.557237E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+6.265974E-04	-8.416981E-04	-9.930337E-04	-4.574076E-04	+2.751814E-04	+8.547345E-04	+1.071252E-03	+8.547345E-04	+2.751814E-04	-4.574076E-04	-9.930337E-04	-8.416981E-04	+6.265974E-04	-1.759760E-03	+2.363857E-03	+2.788873E-03	+1.284601E-03	-7.728299E-04	-2.400469E-03	-3.008545E-03	-2.400469E-03	-7.728299E-04	+1.284601E-03	+2.788873E-03	+2.363857E-03	-1.759760E-03	+7.794308E-07	-1.046997E-06	-1.235245E-06	-5.689739E-07	+3.423009E-07	+1.063213E-06	+1.332541E-06	+1.063213E-06	+3.423009E-07	-5.689739E-07	-1.235245E-06	-1.046997E-06	+7.794308E-07	+2.176626E-03	-2.923825E-03	-3.449523E-03	-1.588907E-03	+9.559039E-04	+2.969110E-03	+3.721232E-03	+2.969110E-03	+9.559039E-04	-1.588907E-03	-3.449523E-03	-2.923825E-03	+2.176626E-03	+2.970996E-03	-3.990890E-03	-4.708443E-03	-2.168786E-03	+1.304766E-03	+4.052701E-03	+5.079314E-03	+4.052701E-03	+1.304766E-03	-2.168786E-03	-4.708443E-03	-3.990890E-03	+2.970996E-03	+2.038212E-03	-2.737896E-03	-3.230164E-03	-1.487867E-03	+8.951169E-04	+2.780301E-03	+3.484595E-03	+2.780301E-03	+8.951169E-04	-1.487867E-03	-3.230164E-03	-2.737896E-03	+2.038212E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-2.026310E-04	+4.629339E-04	+1.946958E-04	-2.313961E-04	-4.321850E-04	-3.191084E-04	+0.000000E+00	+3.191084E-04	+4.321850E-04	+2.313961E-04	-1.946958E-04	-4.629339E-04	+2.026310E-04	+5.690766E-04	-1.300121E-03	-5.467911E-04	+6.498616E-04	+1.213765E-03	+8.961962E-04	+0.000000E+00	-8.961962E-04	-1.213765E-03	-6.498616E-04	+5.467911E-04	+1.300121E-03	-5.690766E-04	-2.520548E-07	+5.758482E-07	+2.421841E-07	-2.878359E-07	-5.375993E-07	-3.969422E-07	+0.000000E+00	+3.969422E-07	+5.375993E-07	+2.878359E-07	-2.421841E-07	-5.758482E-07	+2.520548E-07	-7.038839E-04	+1.608104E-03	+6.763192E-04	-8.038059E-04	-1.501291E-03	-1.108494E-03	+0.000000E+00	+1.108494E-03	+1.501291E-03	+8.038059E-04	-6.763192E-04	-1.608104E-03	+7.038839E-04	-9.607697E-04	+2.194989E-03	+9.231451E-04	-1.097159E-03	-2.049194E-03	-1.513044E-03	+0.000000E+00	+1.513044E-03	+2.049194E-03	+1.097159E-03	-9.231451E-04	-2.194989E-03	+9.607697E-04	-6.591232E-04	+1.505843E-03	+6.333114E-04	-7.526910E-04	-1.405822E-03	-1.038004E-03	+0.000000E+00	+1.038004E-03	+1.405822E-03	+7.526910E-04	-6.333114E-04	-1.505843E-03	+6.591232E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
