# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 13x13
# Polynomial order = 3x3
# Size of the convolution coefficient matrix = 16x169
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~85 = the left-half columns of the row.
# Column# 86 = the middle column of the row.
# Column# 87~170, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 85~2, respectively.
# Matrix starts:
	S	+5.917160E-03	+0.000000E+00	-4.841313E-03	-8.606778E-03	-1.129640E-02	-1.291017E-02	-1.344809E-02	-1.291017E-02	-1.129640E-02	-8.606778E-03	-4.841313E-03	+0.000000E+00	+5.917160E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-4.841313E-03	+0.000000E+00	+3.961074E-03	+7.041909E-03	+9.242506E-03	+1.056286E-02	+1.100298E-02	+1.056286E-02	+9.242506E-03	+7.041909E-03	+3.961074E-03	+0.000000E+00	-4.841313E-03	-8.606778E-03	+0.000000E+00	+7.041909E-03	+1.251895E-02	+1.643112E-02	+1.877842E-02	+1.956086E-02	+1.877842E-02	+1.643112E-02	+1.251895E-02	+7.041909E-03	+0.000000E+00	-8.606778E-03	-1.129640E-02	+0.000000E+00	+9.242506E-03	+1.643112E-02	+2.156585E-02	+2.464668E-02	+2.567363E-02	+2.464668E-02	+2.156585E-02	+1.643112E-02	+9.242506E-03	+0.000000E+00	-1.129640E-02	-1.291017E-02	+0.000000E+00	+1.056286E-02	+1.877842E-02	+2.464668E-02	+2.816764E-02	+2.934129E-02	+2.816764E-02	+2.464668E-02	+1.877842E-02	+1.056286E-02	+0.000000E+00	-1.291017E-02	-1.344809E-02	+0.000000E+00	+1.100298E-02	+1.956086E-02	+2.567363E-02	+2.934129E-02	+3.056384E-02
	A	-3.627782E-03	+2.113271E-03	+5.052640E-03	+5.750660E-03	+4.767668E-03	+2.664003E-03	+0.000000E+00	-2.664003E-03	-4.767668E-03	-5.750660E-03	-5.052640E-03	-2.113271E-03	+3.627782E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+2.968186E-03	-1.729040E-03	-4.133978E-03	-4.705085E-03	-3.900819E-03	-2.179639E-03	+0.000000E+00	+2.179639E-03	+3.900819E-03	+4.705085E-03	+4.133978E-03	+1.729040E-03	-2.968186E-03	+5.276775E-03	-3.073849E-03	-7.349294E-03	-8.364596E-03	-6.934790E-03	-3.874913E-03	+0.000000E+00	+3.874913E-03	+6.934790E-03	+8.364596E-03	+7.349294E-03	+3.073849E-03	-5.276775E-03	+6.925767E-03	-4.034427E-03	-9.645948E-03	-1.097853E-02	-9.101912E-03	-5.085823E-03	+0.000000E+00	+5.085823E-03	+9.101912E-03	+1.097853E-02	+9.645948E-03	+4.034427E-03	-6.925767E-03	+7.915162E-03	-4.610774E-03	-1.102394E-02	-1.254689E-02	-1.040219E-02	-5.812369E-03	+0.000000E+00	+5.812369E-03	+1.040219E-02	+1.254689E-02	+1.102394E-02	+4.610774E-03	-7.915162E-03	+8.244960E-03	-4.802889E-03	-1.148327E-02	-1.306968E-02	-1.083561E-02	-6.054552E-03	+0.000000E+00
	S	-8.453085E-04	-4.226543E-04	-7.684623E-05	+1.921156E-04	+3.842312E-04	+4.995005E-04	+5.379236E-04	+4.995005E-04	+3.842312E-04	+1.921156E-04	-7.684623E-05	-4.226543E-04	-8.453085E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+6.916161E-04	+3.458080E-04	+6.287419E-05	-1.571855E-04	-3.143709E-04	-4.086822E-04	-4.401193E-04	-4.086822E-04	-3.143709E-04	-1.571855E-04	+6.287419E-05	+3.458080E-04	+6.916161E-04	+1.229540E-03	+6.147698E-04	+1.117763E-04	-2.794408E-04	-5.588817E-04	-7.265462E-04	-7.824343E-04	-7.265462E-04	-5.588817E-04	-2.794408E-04	+1.117763E-04	+6.147698E-04	+1.229540E-03	+1.613771E-03	+8.068854E-04	+1.467064E-04	-3.667661E-04	-7.335322E-04	-9.535919E-04	-1.026945E-03	-9.535919E-04	-7.335322E-04	-3.667661E-04	+1.467064E-04	+8.068854E-04	+1.613771E-03	+1.844310E-03	+9.221548E-04	+1.676645E-04	-4.191613E-04	-8.383225E-04	-1.089819E-03	-1.173652E-03	-1.089819E-03	-8.383225E-04	-4.191613E-04	+1.676645E-04	+9.221548E-04	+1.844310E-03	+1.921156E-03	+9.605779E-04	+1.746505E-04	-4.366263E-04	-8.732526E-04	-1.135228E-03	-1.222554E-03
	A	+2.465483E-04	+0.000000E+00	-1.344809E-04	-1.793079E-04	-1.568944E-04	-8.965394E-05	+0.000000E+00	+8.965394E-05	+1.568944E-04	+1.793079E-04	+1.344809E-04	+0.000000E+00	-2.465483E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-2.017214E-04	+0.000000E+00	+1.100298E-04	+1.467064E-04	+1.283681E-04	+7.335322E-05	+0.000000E+00	-7.335322E-05	-1.283681E-04	-1.467064E-04	-1.100298E-04	+0.000000E+00	+2.017214E-04	-3.586157E-04	+0.000000E+00	+1.956086E-04	+2.608114E-04	+2.282100E-04	+1.304057E-04	+0.000000E+00	-1.304057E-04	-2.282100E-04	-2.608114E-04	-1.956086E-04	+0.000000E+00	+3.586157E-04	-4.706832E-04	+0.000000E+00	+2.567363E-04	+3.423150E-04	+2.995256E-04	+1.711575E-04	+0.000000E+00	-1.711575E-04	-2.995256E-04	-3.423150E-04	-2.567363E-04	+0.000000E+00	+4.706832E-04	-5.379236E-04	+0.000000E+00	+2.934129E-04	+3.912172E-04	+3.423150E-04	+1.956086E-04	+0.000000E+00	-1.956086E-04	-3.423150E-04	-3.912172E-04	-2.934129E-04	+0.000000E+00	+5.379236E-04	-5.603371E-04	+0.000000E+00	+3.056384E-04	+4.075179E-04	+3.565782E-04	+2.037589E-04	+0.000000E+00
	A	-3.627782E-03	+0.000000E+00	+2.968186E-03	+5.276775E-03	+6.925767E-03	+7.915162E-03	+8.244960E-03	+7.915162E-03	+6.925767E-03	+5.276775E-03	+2.968186E-03	+0.000000E+00	-3.627782E-03	+2.113271E-03	+0.000000E+00	-1.729040E-03	-3.073849E-03	-4.034427E-03	-4.610774E-03	-4.802889E-03	-4.610774E-03	-4.034427E-03	-3.073849E-03	-1.729040E-03	+0.000000E+00	+2.113271E-03	+5.052640E-03	+0.000000E+00	-4.133978E-03	-7.349294E-03	-9.645948E-03	-1.102394E-02	-1.148327E-02	-1.102394E-02	-9.645948E-03	-7.349294E-03	-4.133978E-03	+0.000000E+00	+5.052640E-03	+5.750660E-03	+0.000000E+00	-4.705085E-03	-8.364596E-03	-1.097853E-02	-1.254689E-02	-1.306968E-02	-1.254689E-02	-1.097853E-02	-8.364596E-03	-4.705085E-03	+0.000000E+00	+5.750660E-03	+4.767668E-03	+0.000000E+00	-3.900819E-03	-6.934790E-03	-9.101912E-03	-1.040219E-02	-1.083561E-02	-1.040219E-02	-9.101912E-03	-6.934790E-03	-3.900819E-03	+0.000000E+00	+4.767668E-03	+2.664003E-03	+0.000000E+00	-2.179639E-03	-3.874913E-03	-5.085823E-03	-5.812369E-03	-6.054552E-03	-5.812369E-03	-5.085823E-03	-3.874913E-03	-2.179639E-03	+0.000000E+00	+2.664003E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+2.224176E-03	-1.295637E-03	-3.097749E-03	-3.525702E-03	-2.923035E-03	-1.633287E-03	+0.000000E+00	+1.633287E-03	+2.923035E-03	+3.525702E-03	+3.097749E-03	+1.295637E-03	-2.224176E-03	-1.295637E-03	+7.547398E-04	+1.804514E-03	+2.053807E-03	+1.702739E-03	+9.514295E-04	+0.000000E+00	-9.514295E-04	-1.702739E-03	-2.053807E-03	-1.804514E-03	-7.547398E-04	+1.295637E-03	-3.097749E-03	+1.804514E-03	+4.314429E-03	+4.910466E-03	+4.071093E-03	+2.274781E-03	+0.000000E+00	-2.274781E-03	-4.071093E-03	-4.910466E-03	-4.314429E-03	-1.804514E-03	+3.097749E-03	-3.525702E-03	+2.053807E-03	+4.910466E-03	+5.588844E-03	+4.633513E-03	+2.589042E-03	+0.000000E+00	-2.589042E-03	-4.633513E-03	-5.588844E-03	-4.910466E-03	-2.053807E-03	+3.525702E-03	-2.923035E-03	+1.702739E-03	+4.071093E-03	+4.633513E-03	+3.841482E-03	+2.146483E-03	+0.000000E+00	-2.146483E-03	-3.841482E-03	-4.633513E-03	-4.071093E-03	-1.702739E-03	+2.923035E-03	-1.633287E-03	+9.514295E-04	+2.274781E-03	+2.589042E-03	+2.146483E-03	+1.199378E-03	+0.000000E+00	-1.199378E-03	-2.146483E-03	-2.589042E-03	-2.274781E-03	-9.514295E-04	+1.633287E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+5.182546E-04	+2.591273E-04	+4.711406E-05	-1.177851E-04	-2.355703E-04	-3.062414E-04	-3.297984E-04	-3.062414E-04	-2.355703E-04	-1.177851E-04	+4.711406E-05	+2.591273E-04	+5.182546E-04	-3.018959E-04	-1.509480E-04	-2.744508E-05	+6.861271E-05	+1.372254E-04	+1.783930E-04	+1.921156E-04	+1.783930E-04	+1.372254E-04	+6.861271E-05	-2.744508E-05	-1.509480E-04	-3.018959E-04	-7.218057E-04	-3.609028E-04	-6.561870E-05	+1.640467E-04	+3.280935E-04	+4.265215E-04	+4.593309E-04	+4.265215E-04	+3.280935E-04	+1.640467E-04	-6.561870E-05	-3.609028E-04	-7.218057E-04	-8.215228E-04	-4.107614E-04	-7.468389E-05	+1.867097E-04	+3.734195E-04	+4.854453E-04	+5.227872E-04	+4.854453E-04	+3.734195E-04	+1.867097E-04	-7.468389E-05	-4.107614E-04	-8.215228E-04	-6.810955E-04	-3.405477E-04	-6.191777E-05	+1.547944E-04	+3.095888E-04	+4.024655E-04	+4.334244E-04	+4.024655E-04	+3.095888E-04	+1.547944E-04	-6.191777E-05	-3.405477E-04	-6.810955E-04	-3.805718E-04	-1.902859E-04	-3.459744E-05	+8.649359E-05	+1.729872E-04	+2.248833E-04	+2.421821E-04	+2.248833E-04	+1.729872E-04	+8.649359E-05	-3.459744E-05	-1.902859E-04	-3.805718E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.511576E-04	+0.000000E+00	+8.244960E-05	+1.099328E-04	+9.619120E-05	+5.496640E-05	+0.000000E+00	-5.496640E-05	-9.619120E-05	-1.099328E-04	-8.244960E-05	+0.000000E+00	+1.511576E-04	+8.805297E-05	+0.000000E+00	-4.802889E-05	-6.403853E-05	-5.603371E-05	-3.201926E-05	+0.000000E+00	+3.201926E-05	+5.603371E-05	+6.403853E-05	+4.802889E-05	+0.000000E+00	-8.805297E-05	+2.105267E-04	+0.000000E+00	-1.148327E-04	-1.531103E-04	-1.339715E-04	-7.655515E-05	+0.000000E+00	+7.655515E-05	+1.339715E-04	+1.531103E-04	+1.148327E-04	+0.000000E+00	-2.105267E-04	+2.396108E-04	+0.000000E+00	-1.306968E-04	-1.742624E-04	-1.524796E-04	-8.713121E-05	+0.000000E+00	+8.713121E-05	+1.524796E-04	+1.742624E-04	+1.306968E-04	+0.000000E+00	-2.396108E-04	+1.986528E-04	+0.000000E+00	-1.083561E-04	-1.444748E-04	-1.264154E-04	-7.223740E-05	+0.000000E+00	+7.223740E-05	+1.264154E-04	+1.444748E-04	+1.083561E-04	+0.000000E+00	-1.986528E-04	+1.110001E-04	+0.000000E+00	-6.054552E-05	-8.072735E-05	-7.063643E-05	-4.036368E-05	+0.000000E+00	+4.036368E-05	+7.063643E-05	+8.072735E-05	+6.054552E-05	+0.000000E+00	-1.110001E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-8.453085E-04	+0.000000E+00	+6.916161E-04	+1.229540E-03	+1.613771E-03	+1.844310E-03	+1.921156E-03	+1.844310E-03	+1.613771E-03	+1.229540E-03	+6.916161E-04	+0.000000E+00	-8.453085E-04	-4.226543E-04	+0.000000E+00	+3.458080E-04	+6.147698E-04	+8.068854E-04	+9.221548E-04	+9.605779E-04	+9.221548E-04	+8.068854E-04	+6.147698E-04	+3.458080E-04	+0.000000E+00	-4.226543E-04	-7.684623E-05	+0.000000E+00	+6.287419E-05	+1.117763E-04	+1.467064E-04	+1.676645E-04	+1.746505E-04	+1.676645E-04	+1.467064E-04	+1.117763E-04	+6.287419E-05	+0.000000E+00	-7.684623E-05	+1.921156E-04	+0.000000E+00	-1.571855E-04	-2.794408E-04	-3.667661E-04	-4.191613E-04	-4.366263E-04	-4.191613E-04	-3.667661E-04	-2.794408E-04	-1.571855E-04	+0.000000E+00	+1.921156E-04	+3.842312E-04	+0.000000E+00	-3.143709E-04	-5.588817E-04	-7.335322E-04	-8.383225E-04	-8.732526E-04	-8.383225E-04	-7.335322E-04	-5.588817E-04	-3.143709E-04	+0.000000E+00	+3.842312E-04	+4.995005E-04	+0.000000E+00	-4.086822E-04	-7.265462E-04	-9.535919E-04	-1.089819E-03	-1.135228E-03	-1.089819E-03	-9.535919E-04	-7.265462E-04	-4.086822E-04	+0.000000E+00	+4.995005E-04	+5.379236E-04	+0.000000E+00	-4.401193E-04	-7.824343E-04	-1.026945E-03	-1.173652E-03	-1.222554E-03
	A	+5.182546E-04	-3.018959E-04	-7.218057E-04	-8.215228E-04	-6.810955E-04	-3.805718E-04	+0.000000E+00	+3.805718E-04	+6.810955E-04	+8.215228E-04	+7.218057E-04	+3.018959E-04	-5.182546E-04	+2.591273E-04	-1.509480E-04	-3.609028E-04	-4.107614E-04	-3.405477E-04	-1.902859E-04	+0.000000E+00	+1.902859E-04	+3.405477E-04	+4.107614E-04	+3.609028E-04	+1.509480E-04	-2.591273E-04	+4.711406E-05	-2.744508E-05	-6.561870E-05	-7.468389E-05	-6.191777E-05	-3.459744E-05	+0.000000E+00	+3.459744E-05	+6.191777E-05	+7.468389E-05	+6.561870E-05	+2.744508E-05	-4.711406E-05	-1.177851E-04	+6.861271E-05	+1.640467E-04	+1.867097E-04	+1.547944E-04	+8.649359E-05	+0.000000E+00	-8.649359E-05	-1.547944E-04	-1.867097E-04	-1.640467E-04	-6.861271E-05	+1.177851E-04	-2.355703E-04	+1.372254E-04	+3.280935E-04	+3.734195E-04	+3.095888E-04	+1.729872E-04	+0.000000E+00	-1.729872E-04	-3.095888E-04	-3.734195E-04	-3.280935E-04	-1.372254E-04	+2.355703E-04	-3.062414E-04	+1.783930E-04	+4.265215E-04	+4.854453E-04	+4.024655E-04	+2.248833E-04	+0.000000E+00	-2.248833E-04	-4.024655E-04	-4.854453E-04	-4.265215E-04	-1.783930E-04	+3.062414E-04	-3.297984E-04	+1.921156E-04	+4.593309E-04	+5.227872E-04	+4.334244E-04	+2.421821E-04	+0.000000E+00
