# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 9x9
# Polynomial order = 3x3
# Size of the convolution coefficient matrix = 16x81
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~41 = the left-half columns of the row.
# Column# 42 = the middle column of the row.
# Column# 43~82, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 41~2, respectively.
# Matrix starts:
	S	+9.182736E-04	+2.295684E-04	-2.623639E-04	-5.575233E-04	-6.559097E-04	-5.575233E-04	-2.623639E-04	+2.295684E-04	+9.182736E-04	+2.295684E-04	+5.739210E-05	-6.559097E-05	-1.393808E-04	-1.639774E-04	-1.393808E-04	-6.559097E-05	+5.739210E-05	+2.295684E-04	-2.623639E-04	-6.559097E-05	+7.496111E-05	+1.592924E-04	+1.874028E-04	+1.592924E-04	+7.496111E-05	-6.559097E-05	-2.623639E-04	-5.575233E-04	-1.393808E-04	+1.592924E-04	+3.384963E-04	+3.982309E-04	+3.384963E-04	+1.592924E-04	-1.393808E-04	-5.575233E-04	-6.559097E-04	-1.639774E-04	+1.874028E-04	+3.982309E-04	+4.685070E-04
	A	-3.571064E-04	+1.785532E-04	+3.315988E-04	+2.295684E-04	+0.000000E+00	-2.295684E-04	-3.315988E-04	-1.785532E-04	+3.571064E-04	-8.927660E-05	+4.463830E-05	+8.289970E-05	+5.739210E-05	+0.000000E+00	-5.739210E-05	-8.289970E-05	-4.463830E-05	+8.927660E-05	+1.020304E-04	-5.101520E-05	-9.474252E-05	-6.559097E-05	+0.000000E+00	+6.559097E-05	+9.474252E-05	+5.101520E-05	-1.020304E-04	+2.168146E-04	-1.084073E-04	-2.013279E-04	-1.393808E-04	+0.000000E+00	+1.393808E-04	+2.013279E-04	+1.084073E-04	-2.168146E-04	+2.550760E-04	-1.275380E-04	-2.368563E-04	-1.639774E-04	+0.000000E+00
	A	+1.071319E-03	-7.142128E-04	-1.989593E-03	-2.754821E-03	-3.009897E-03	-2.754821E-03	-1.989593E-03	-7.142128E-04	+1.071319E-03	-5.356596E-04	+3.571064E-04	+9.947964E-04	+1.377410E-03	+1.504948E-03	+1.377410E-03	+9.947964E-04	+3.571064E-04	-5.356596E-04	-9.947964E-04	+6.631976E-04	+1.847479E-03	+2.558048E-03	+2.794904E-03	+2.558048E-03	+1.847479E-03	+6.631976E-04	-9.947964E-04	-6.887052E-04	+4.591368E-04	+1.279024E-03	+1.770956E-03	+1.934934E-03	+1.770956E-03	+1.279024E-03	+4.591368E-04	-6.887052E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-8.530876E-04	+1.408586E-03	+1.914487E-03	+1.249872E-03	+0.000000E+00	-1.249872E-03	-1.914487E-03	-1.408586E-03	+8.530876E-04	+4.265438E-04	-7.042932E-04	-9.572436E-04	-6.249362E-04	+0.000000E+00	+6.249362E-04	+9.572436E-04	+7.042932E-04	-4.265438E-04	+7.921527E-04	-1.307973E-03	-1.777738E-03	-1.160596E-03	+0.000000E+00	+1.160596E-03	+1.777738E-03	+1.307973E-03	-7.921527E-04	+5.484134E-04	-9.055198E-04	-1.230742E-03	-8.034894E-04	+0.000000E+00	+8.034894E-04	+1.230742E-03	+9.055198E-04	-5.484134E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-3.571064E-04	-8.927660E-05	+1.020304E-04	+2.168146E-04	+2.550760E-04	+2.168146E-04	+1.020304E-04	-8.927660E-05	-3.571064E-04	+1.785532E-04	+4.463830E-05	-5.101520E-05	-1.084073E-04	-1.275380E-04	-1.084073E-04	-5.101520E-05	+4.463830E-05	+1.785532E-04	+3.315988E-04	+8.289970E-05	-9.474252E-05	-2.013279E-04	-2.368563E-04	-2.013279E-04	-9.474252E-05	+8.289970E-05	+3.315988E-04	+2.295684E-04	+5.739210E-05	-6.559097E-05	-1.393808E-04	-1.639774E-04	-1.393808E-04	-6.559097E-05	+5.739210E-05	+2.295684E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.388747E-04	-6.943736E-05	-1.289551E-04	-8.927660E-05	+0.000000E+00	+8.927660E-05	+1.289551E-04	+6.943736E-05	-1.388747E-04	-6.943736E-05	+3.471868E-05	+6.447755E-05	+4.463830E-05	+0.000000E+00	-4.463830E-05	-6.447755E-05	-3.471868E-05	+6.943736E-05	-1.289551E-04	+6.447755E-05	+1.197440E-04	+8.289970E-05	+0.000000E+00	-8.289970E-05	-1.197440E-04	-6.447755E-05	+1.289551E-04	-8.927660E-05	+4.463830E-05	+8.289970E-05	+5.739210E-05	+0.000000E+00	-5.739210E-05	-8.289970E-05	-4.463830E-05	+8.927660E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
