# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 19x19
# Polynomial order = 1x1
# Size of the convolution coefficient matrix = 4x361
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~181 = the left-half columns of the row.
# Column# 182 = the middle column of the row.
# Column# 183~362, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 181~2, respectively.
# Matrix starts:
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
