# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 11x11
# Polynomial order = 3x3
# Size of the convolution coefficient matrix = 16x121
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~61 = the left-half columns of the row.
# Column# 62 = the middle column of the row.
# Column# 63~122, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 61~2, respectively.
# Matrix starts:
	S	+7.041909E-03	-1.760477E-03	-8.606778E-03	-1.349699E-02	-1.643112E-02	-1.740916E-02	-1.643112E-02	-1.349699E-02	-8.606778E-03	-1.760477E-03	+7.041909E-03	-1.760477E-03	+4.401193E-04	+2.151694E-03	+3.374248E-03	+4.107780E-03	+4.352291E-03	+4.107780E-03	+3.374248E-03	+2.151694E-03	+4.401193E-04	-1.760477E-03	-8.606778E-03	+2.151694E-03	+1.051940E-02	+1.649632E-02	+2.008248E-02	+2.127787E-02	+2.008248E-02	+1.649632E-02	+1.051940E-02	+2.151694E-03	-8.606778E-03	-1.349699E-02	+3.374248E-03	+1.649632E-02	+2.586924E-02	+3.149298E-02	+3.336756E-02	+3.149298E-02	+2.586924E-02	+1.649632E-02	+3.374248E-03	-1.349699E-02	-1.643112E-02	+4.107780E-03	+2.008248E-02	+3.149298E-02	+3.833928E-02	+4.062138E-02	+3.833928E-02	+3.149298E-02	+2.008248E-02	+4.107780E-03	-1.643112E-02	-1.740916E-02	+4.352291E-03	+2.127787E-02	+3.336756E-02	+4.062138E-02	+4.303932E-02
	A	-4.890215E-03	+4.792410E-03	+8.671981E-03	+8.199260E-03	+4.825012E-03	+0.000000E+00	-4.825012E-03	-8.199260E-03	-8.671981E-03	-4.792410E-03	+4.890215E-03	+1.222554E-03	-1.198103E-03	-2.167995E-03	-2.049815E-03	-1.206253E-03	+0.000000E+00	+1.206253E-03	+2.049815E-03	+2.167995E-03	+1.198103E-03	-1.222554E-03	+5.976929E-03	-5.857390E-03	-1.059909E-02	-1.002132E-02	-5.897237E-03	+0.000000E+00	+5.897237E-03	+1.002132E-02	+1.059909E-02	+5.857390E-03	-5.976929E-03	+9.372911E-03	-9.185453E-03	-1.662130E-02	-1.571525E-02	-9.247939E-03	+0.000000E+00	+9.247939E-03	+1.571525E-02	+1.662130E-02	+9.185453E-03	-9.372911E-03	+1.141050E-02	-1.118229E-02	-2.023462E-02	-1.913161E-02	-1.125836E-02	+0.000000E+00	+1.125836E-02	+1.913161E-02	+2.023462E-02	+1.118229E-02	-1.141050E-02	+1.208970E-02	-1.184790E-02	-2.143906E-02	-2.027039E-02	-1.192850E-02	+0.000000E+00
	S	-1.467064E-03	-5.868258E-04	+9.780429E-05	+5.868258E-04	+8.802386E-04	+9.780429E-04	+8.802386E-04	+5.868258E-04	+9.780429E-05	-5.868258E-04	-1.467064E-03	+3.667661E-04	+1.467064E-04	-2.445107E-05	-1.467064E-04	-2.200597E-04	-2.445107E-04	-2.200597E-04	-1.467064E-04	-2.445107E-05	+1.467064E-04	+3.667661E-04	+1.793079E-03	+7.172315E-04	-1.195386E-04	-7.172315E-04	-1.075847E-03	-1.195386E-03	-1.075847E-03	-7.172315E-04	-1.195386E-04	+7.172315E-04	+1.793079E-03	+2.811873E-03	+1.124749E-03	-1.874582E-04	-1.124749E-03	-1.687124E-03	-1.874582E-03	-1.687124E-03	-1.124749E-03	-1.874582E-04	+1.124749E-03	+2.811873E-03	+3.423150E-03	+1.369260E-03	-2.282100E-04	-1.369260E-03	-2.053890E-03	-2.282100E-03	-2.053890E-03	-1.369260E-03	-2.282100E-04	+1.369260E-03	+3.423150E-03	+3.626909E-03	+1.450764E-03	-2.417939E-04	-1.450764E-03	-2.176146E-03	-2.417939E-03
	A	+4.890215E-04	-9.780429E-05	-3.586157E-04	-3.749165E-04	-2.282100E-04	+0.000000E+00	+2.282100E-04	+3.749165E-04	+3.586157E-04	+9.780429E-05	-4.890215E-04	-1.222554E-04	+2.445107E-05	+8.965394E-05	+9.372911E-05	+5.705250E-05	+0.000000E+00	-5.705250E-05	-9.372911E-05	-8.965394E-05	-2.445107E-05	+1.222554E-04	-5.976929E-04	+1.195386E-04	+4.383081E-04	+4.582312E-04	+2.789234E-04	+0.000000E+00	-2.789234E-04	-4.582312E-04	-4.383081E-04	-1.195386E-04	+5.976929E-04	-9.372911E-04	+1.874582E-04	+6.873468E-04	+7.185899E-04	+4.374025E-04	+0.000000E+00	-4.374025E-04	-7.185899E-04	-6.873468E-04	-1.874582E-04	+9.372911E-04	-1.141050E-03	+2.282100E-04	+8.367701E-04	+8.748051E-04	+5.324900E-04	+0.000000E+00	-5.324900E-04	-8.748051E-04	-8.367701E-04	-2.282100E-04	+1.141050E-03	-1.208970E-03	+2.417939E-04	+8.865778E-04	+9.268768E-04	+5.641859E-04	+0.000000E+00
	A	-4.890215E-03	+1.222554E-03	+5.976929E-03	+9.372911E-03	+1.141050E-02	+1.208970E-02	+1.141050E-02	+9.372911E-03	+5.976929E-03	+1.222554E-03	-4.890215E-03	+4.792410E-03	-1.198103E-03	-5.857390E-03	-9.185453E-03	-1.118229E-02	-1.184790E-02	-1.118229E-02	-9.185453E-03	-5.857390E-03	-1.198103E-03	+4.792410E-03	+8.671981E-03	-2.167995E-03	-1.059909E-02	-1.662130E-02	-2.023462E-02	-2.143906E-02	-2.023462E-02	-1.662130E-02	-1.059909E-02	-2.167995E-03	+8.671981E-03	+8.199260E-03	-2.049815E-03	-1.002132E-02	-1.571525E-02	-1.913161E-02	-2.027039E-02	-1.913161E-02	-1.571525E-02	-1.002132E-02	-2.049815E-03	+8.199260E-03	+4.825012E-03	-1.206253E-03	-5.897237E-03	-9.247939E-03	-1.125836E-02	-1.192850E-02	-1.125836E-02	-9.247939E-03	-5.897237E-03	-1.206253E-03	+4.825012E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+3.395982E-03	-3.328063E-03	-6.022209E-03	-5.693931E-03	-3.350703E-03	+0.000000E+00	+3.350703E-03	+5.693931E-03	+6.022209E-03	+3.328063E-03	-3.395982E-03	-3.328063E-03	+3.261502E-03	+5.901765E-03	+5.580052E-03	+3.283689E-03	+0.000000E+00	-3.283689E-03	-5.580052E-03	-5.901765E-03	-3.261502E-03	+3.328063E-03	-6.022209E-03	+5.901765E-03	+1.067938E-02	+1.009724E-02	+5.941913E-03	+0.000000E+00	-5.941913E-03	-1.009724E-02	-1.067938E-02	-5.901765E-03	+6.022209E-03	-5.693931E-03	+5.580052E-03	+1.009724E-02	+9.546824E-03	+5.618011E-03	+0.000000E+00	-5.618011E-03	-9.546824E-03	-1.009724E-02	-5.580052E-03	+5.693931E-03	-3.350703E-03	+3.283689E-03	+5.941913E-03	+5.618011E-03	+3.306027E-03	+0.000000E+00	-3.306027E-03	-5.618011E-03	-5.941913E-03	-3.283689E-03	+3.350703E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+1.018795E-03	+4.075179E-04	-6.791965E-05	-4.075179E-04	-6.112768E-04	-6.791965E-04	-6.112768E-04	-4.075179E-04	-6.791965E-05	+4.075179E-04	+1.018795E-03	-9.984188E-04	-3.993675E-04	+6.656126E-05	+3.993675E-04	+5.990513E-04	+6.656126E-04	+5.990513E-04	+3.993675E-04	+6.656126E-05	-3.993675E-04	-9.984188E-04	-1.806663E-03	-7.226651E-04	+1.204442E-04	+7.226651E-04	+1.083998E-03	+1.204442E-03	+1.083998E-03	+7.226651E-04	+1.204442E-04	-7.226651E-04	-1.806663E-03	-1.708179E-03	-6.832717E-04	+1.138786E-04	+6.832717E-04	+1.024907E-03	+1.138786E-03	+1.024907E-03	+6.832717E-04	+1.138786E-04	-6.832717E-04	-1.708179E-03	-1.005211E-03	-4.020843E-04	+6.701405E-05	+4.020843E-04	+6.031265E-04	+6.701405E-04	+6.031265E-04	+4.020843E-04	+6.701405E-05	-4.020843E-04	-1.005211E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-3.395982E-04	+6.791965E-05	+2.490387E-04	+2.603587E-04	+1.584792E-04	+0.000000E+00	-1.584792E-04	-2.603587E-04	-2.490387E-04	-6.791965E-05	+3.395982E-04	+3.328063E-04	-6.656126E-05	-2.440579E-04	-2.551515E-04	-1.553096E-04	+0.000000E+00	+1.553096E-04	+2.551515E-04	+2.440579E-04	+6.656126E-05	-3.328063E-04	+6.022209E-04	-1.204442E-04	-4.416286E-04	-4.617027E-04	-2.810364E-04	+0.000000E+00	+2.810364E-04	+4.617027E-04	+4.416286E-04	+1.204442E-04	-6.022209E-04	+5.693931E-04	-1.138786E-04	-4.175549E-04	-4.365347E-04	-2.657168E-04	+0.000000E+00	+2.657168E-04	+4.365347E-04	+4.175549E-04	+1.138786E-04	-5.693931E-04	+3.350703E-04	-6.701405E-05	-2.457182E-04	-2.568872E-04	-1.563661E-04	+0.000000E+00	+1.563661E-04	+2.568872E-04	+2.457182E-04	+6.701405E-05	-3.350703E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.467064E-03	+3.667661E-04	+1.793079E-03	+2.811873E-03	+3.423150E-03	+3.626909E-03	+3.423150E-03	+2.811873E-03	+1.793079E-03	+3.667661E-04	-1.467064E-03	-5.868258E-04	+1.467064E-04	+7.172315E-04	+1.124749E-03	+1.369260E-03	+1.450764E-03	+1.369260E-03	+1.124749E-03	+7.172315E-04	+1.467064E-04	-5.868258E-04	+9.780429E-05	-2.445107E-05	-1.195386E-04	-1.874582E-04	-2.282100E-04	-2.417939E-04	-2.282100E-04	-1.874582E-04	-1.195386E-04	-2.445107E-05	+9.780429E-05	+5.868258E-04	-1.467064E-04	-7.172315E-04	-1.124749E-03	-1.369260E-03	-1.450764E-03	-1.369260E-03	-1.124749E-03	-7.172315E-04	-1.467064E-04	+5.868258E-04	+8.802386E-04	-2.200597E-04	-1.075847E-03	-1.687124E-03	-2.053890E-03	-2.176146E-03	-2.053890E-03	-1.687124E-03	-1.075847E-03	-2.200597E-04	+8.802386E-04	+9.780429E-04	-2.445107E-04	-1.195386E-03	-1.874582E-03	-2.282100E-03	-2.417939E-03
	A	+1.018795E-03	-9.984188E-04	-1.806663E-03	-1.708179E-03	-1.005211E-03	+0.000000E+00	+1.005211E-03	+1.708179E-03	+1.806663E-03	+9.984188E-04	-1.018795E-03	+4.075179E-04	-3.993675E-04	-7.226651E-04	-6.832717E-04	-4.020843E-04	+0.000000E+00	+4.020843E-04	+6.832717E-04	+7.226651E-04	+3.993675E-04	-4.075179E-04	-6.791965E-05	+6.656126E-05	+1.204442E-04	+1.138786E-04	+6.701405E-05	+0.000000E+00	-6.701405E-05	-1.138786E-04	-1.204442E-04	-6.656126E-05	+6.791965E-05	-4.075179E-04	+3.993675E-04	+7.226651E-04	+6.832717E-04	+4.020843E-04	+0.000000E+00	-4.020843E-04	-6.832717E-04	-7.226651E-04	-3.993675E-04	+4.075179E-04	-6.112768E-04	+5.990513E-04	+1.083998E-03	+1.024907E-03	+6.031265E-04	+0.000000E+00	-6.031265E-04	-1.024907E-03	-1.083998E-03	-5.990513E-04	+6.112768E-04	-6.791965E-04	+6.656126E-04	+1.204442E-03	+1.138786E-03	+6.701405E-04	+0.000000E+00
