# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 11x11
# Polynomial order = 1x5
# Size of the convolution coefficient matrix = 12x121
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~61 = the left-half columns of the row.
# Column# 62 = the middle column of the row.
# Column# 63~122, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 61~2, respectively.
# Matrix starts:
	S	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02	+2.542912E-02	+1.271456E-02	-2.119093E-03	-9.535919E-03	+3.814367E-03	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02	+2.542912E-02	+1.271456E-02	-2.119093E-03	-9.535919E-03	+3.814367E-03	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02	+2.542912E-02	+1.271456E-02	-2.119093E-03	-9.535919E-03	+3.814367E-03	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02	+2.542912E-02	+1.271456E-02	-2.119093E-03	-9.535919E-03	+3.814367E-03	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02	+2.542912E-02	+1.271456E-02	-2.119093E-03	-9.535919E-03	+3.814367E-03	+3.814367E-03	-9.535919E-03	-2.119093E-03	+1.271456E-02	+2.542912E-02	+3.030303E-02
	A	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00	+1.633821E-02	+1.999364E-02	+6.616868E-03	-1.147489E-02	+3.035601E-03	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00	+1.633821E-02	+1.999364E-02	+6.616868E-03	-1.147489E-02	+3.035601E-03	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00	+1.633821E-02	+1.999364E-02	+6.616868E-03	-1.147489E-02	+3.035601E-03	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00	+1.633821E-02	+1.999364E-02	+6.616868E-03	-1.147489E-02	+3.035601E-03	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00	+1.633821E-02	+1.999364E-02	+6.616868E-03	-1.147489E-02	+3.035601E-03	-3.035601E-03	+1.147489E-02	-6.616868E-03	-1.999364E-02	-1.633821E-02	+0.000000E+00
	S	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03	-3.602458E-03	+2.648866E-05	+3.867345E-03	+4.609027E-03	-2.383980E-03	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03	-3.602458E-03	+2.648866E-05	+3.867345E-03	+4.609027E-03	-2.383980E-03	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03	-3.602458E-03	+2.648866E-05	+3.867345E-03	+4.609027E-03	-2.383980E-03	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03	-3.602458E-03	+2.648866E-05	+3.867345E-03	+4.609027E-03	-2.383980E-03	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03	-3.602458E-03	+2.648866E-05	+3.867345E-03	+4.609027E-03	-2.383980E-03	-2.383980E-03	+4.609027E-03	+3.867345E-03	+2.648866E-05	-3.602458E-03	-5.032846E-03
	A	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00	-2.092604E-03	-2.251536E-03	+7.284382E-05	+2.662111E-03	-8.542594E-04	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00	-2.092604E-03	-2.251536E-03	+7.284382E-05	+2.662111E-03	-8.542594E-04	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00	-2.092604E-03	-2.251536E-03	+7.284382E-05	+2.662111E-03	-8.542594E-04	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00	-2.092604E-03	-2.251536E-03	+7.284382E-05	+2.662111E-03	-8.542594E-04	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00	-2.092604E-03	-2.251536E-03	+7.284382E-05	+2.662111E-03	-8.542594E-04	+8.542594E-04	-2.662111E-03	-7.284382E-05	+2.251536E-03	+2.092604E-03	+0.000000E+00
	S	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04	+1.059547E-04	-2.648866E-05	-1.589320E-04	-1.589320E-04	+1.589320E-04	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04	+1.059547E-04	-2.648866E-05	-1.589320E-04	-1.589320E-04	+1.589320E-04	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04	+1.059547E-04	-2.648866E-05	-1.589320E-04	-1.589320E-04	+1.589320E-04	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04	+1.059547E-04	-2.648866E-05	-1.589320E-04	-1.589320E-04	+1.589320E-04	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04	+1.059547E-04	-2.648866E-05	-1.589320E-04	-1.589320E-04	+1.589320E-04	+1.589320E-04	-1.589320E-04	-1.589320E-04	-2.648866E-05	+1.059547E-04	+1.589320E-04
	A	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00	+5.827506E-05	+5.827506E-05	-1.456876E-05	-8.741259E-05	+4.370629E-05	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00	+5.827506E-05	+5.827506E-05	-1.456876E-05	-8.741259E-05	+4.370629E-05	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00	+5.827506E-05	+5.827506E-05	-1.456876E-05	-8.741259E-05	+4.370629E-05	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00	+5.827506E-05	+5.827506E-05	-1.456876E-05	-8.741259E-05	+4.370629E-05	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00	+5.827506E-05	+5.827506E-05	-1.456876E-05	-8.741259E-05	+4.370629E-05	-4.370629E-05	+8.741259E-05	+1.456876E-05	-5.827506E-05	-5.827506E-05	+0.000000E+00
	A	-1.907184E-03	+4.767959E-03	+1.059547E-03	-6.357279E-03	-1.271456E-02	-1.515152E-02	-1.271456E-02	-6.357279E-03	+1.059547E-03	+4.767959E-03	-1.907184E-03	-1.525747E-03	+3.814367E-03	+8.476372E-04	-5.085823E-03	-1.017165E-02	-1.212121E-02	-1.017165E-02	-5.085823E-03	+8.476372E-04	+3.814367E-03	-1.525747E-03	-1.144310E-03	+2.860776E-03	+6.357279E-04	-3.814367E-03	-7.628735E-03	-9.090909E-03	-7.628735E-03	-3.814367E-03	+6.357279E-04	+2.860776E-03	-1.144310E-03	-7.628735E-04	+1.907184E-03	+4.238186E-04	-2.542912E-03	-5.085823E-03	-6.060606E-03	-5.085823E-03	-2.542912E-03	+4.238186E-04	+1.907184E-03	-7.628735E-04	-3.814367E-04	+9.535919E-04	+2.119093E-04	-1.271456E-03	-2.542912E-03	-3.030303E-03	-2.542912E-03	-1.271456E-03	+2.119093E-04	+9.535919E-04	-3.814367E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.517800E-03	-5.737444E-03	+3.308434E-03	+9.996821E-03	+8.169104E-03	+0.000000E+00	-8.169104E-03	-9.996821E-03	-3.308434E-03	+5.737444E-03	-1.517800E-03	+1.214240E-03	-4.589955E-03	+2.646747E-03	+7.997457E-03	+6.535283E-03	+0.000000E+00	-6.535283E-03	-7.997457E-03	-2.646747E-03	+4.589955E-03	-1.214240E-03	+9.106802E-04	-3.442467E-03	+1.985060E-03	+5.998093E-03	+4.901462E-03	+0.000000E+00	-4.901462E-03	-5.998093E-03	-1.985060E-03	+3.442467E-03	-9.106802E-04	+6.071202E-04	-2.294978E-03	+1.323374E-03	+3.998729E-03	+3.267641E-03	+0.000000E+00	-3.267641E-03	-3.998729E-03	-1.323374E-03	+2.294978E-03	-6.071202E-04	+3.035601E-04	-1.147489E-03	+6.616868E-04	+1.999364E-03	+1.633821E-03	+0.000000E+00	-1.633821E-03	-1.999364E-03	-6.616868E-04	+1.147489E-03	-3.035601E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+1.191990E-03	-2.304514E-03	-1.933672E-03	-1.324433E-05	+1.801229E-03	+2.516423E-03	+1.801229E-03	-1.324433E-05	-1.933672E-03	-2.304514E-03	+1.191990E-03	+9.535919E-04	-1.843611E-03	-1.546938E-03	-1.059547E-05	+1.440983E-03	+2.013138E-03	+1.440983E-03	-1.059547E-05	-1.546938E-03	-1.843611E-03	+9.535919E-04	+7.151939E-04	-1.382708E-03	-1.160203E-03	-7.946599E-06	+1.080737E-03	+1.509854E-03	+1.080737E-03	-7.946599E-06	-1.160203E-03	-1.382708E-03	+7.151939E-04	+4.767959E-04	-9.218055E-04	-7.734690E-04	-5.297733E-06	+7.204916E-04	+1.006569E-03	+7.204916E-04	-5.297733E-06	-7.734690E-04	-9.218055E-04	+4.767959E-04	+2.383980E-04	-4.609027E-04	-3.867345E-04	-2.648866E-06	+3.602458E-04	+5.032846E-04	+3.602458E-04	-2.648866E-06	-3.867345E-04	-4.609027E-04	+2.383980E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-4.271297E-04	+1.331055E-03	+3.642191E-05	-1.125768E-03	-1.046302E-03	+0.000000E+00	+1.046302E-03	+1.125768E-03	-3.642191E-05	-1.331055E-03	+4.271297E-04	-3.417038E-04	+1.064844E-03	+2.913753E-05	-9.006145E-04	-8.370417E-04	+0.000000E+00	+8.370417E-04	+9.006145E-04	-2.913753E-05	-1.064844E-03	+3.417038E-04	-2.562778E-04	+7.986332E-04	+2.185315E-05	-6.754609E-04	-6.277813E-04	+0.000000E+00	+6.277813E-04	+6.754609E-04	-2.185315E-05	-7.986332E-04	+2.562778E-04	-1.708519E-04	+5.324221E-04	+1.456876E-05	-4.503073E-04	-4.185209E-04	+0.000000E+00	+4.185209E-04	+4.503073E-04	-1.456876E-05	-5.324221E-04	+1.708519E-04	-8.542594E-05	+2.662111E-04	+7.284382E-06	-2.251536E-04	-2.092604E-04	+0.000000E+00	+2.092604E-04	+2.251536E-04	-7.284382E-06	-2.662111E-04	+8.542594E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
