# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 9x9
# Polynomial order = 1x5
# Size of the convolution coefficient matrix = 12x81
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~41 = the left-half columns of the row.
# Column# 42 = the middle column of the row.
# Column# 43~82, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 41~2, respectively.
# Matrix starts:
	S	+3.885004E-03	-1.424501E-02	+7.770008E-03	+3.496503E-02	+4.636105E-02	+3.496503E-02	+7.770008E-03	-1.424501E-02	+3.885004E-03	+3.885004E-03	-1.424501E-02	+7.770008E-03	+3.496503E-02	+4.636105E-02	+3.496503E-02	+7.770008E-03	-1.424501E-02	+3.885004E-03	+3.885004E-03	-1.424501E-02	+7.770008E-03	+3.496503E-02	+4.636105E-02	+3.496503E-02	+7.770008E-03	-1.424501E-02	+3.885004E-03	+3.885004E-03	-1.424501E-02	+7.770008E-03	+3.496503E-02	+4.636105E-02	+3.496503E-02	+7.770008E-03	-1.424501E-02	+3.885004E-03	+3.885004E-03	-1.424501E-02	+7.770008E-03	+3.496503E-02	+4.636105E-02
	A	-3.289303E-03	+1.788397E-02	-2.938358E-02	-3.728309E-02	+0.000000E+00	+3.728309E-02	+2.938358E-02	-1.788397E-02	+3.289303E-03	-3.289303E-03	+1.788397E-02	-2.938358E-02	-3.728309E-02	+0.000000E+00	+3.728309E-02	+2.938358E-02	-1.788397E-02	+3.289303E-03	-3.289303E-03	+1.788397E-02	-2.938358E-02	-3.728309E-02	+0.000000E+00	+3.728309E-02	+2.938358E-02	-1.788397E-02	+3.289303E-03	-3.289303E-03	+1.788397E-02	-2.938358E-02	-3.728309E-02	+0.000000E+00	+3.728309E-02	+2.938358E-02	-1.788397E-02	+3.289303E-03	-3.289303E-03	+1.788397E-02	-2.938358E-02	-3.728309E-02	+0.000000E+00
	S	-4.079254E-03	+1.201114E-02	+4.888630E-03	-6.831132E-03	-1.197876E-02	-6.831132E-03	+4.888630E-03	+1.201114E-02	-4.079254E-03	-4.079254E-03	+1.201114E-02	+4.888630E-03	-6.831132E-03	-1.197876E-02	-6.831132E-03	+4.888630E-03	+1.201114E-02	-4.079254E-03	-4.079254E-03	+1.201114E-02	+4.888630E-03	-6.831132E-03	-1.197876E-02	-6.831132E-03	+4.888630E-03	+1.201114E-02	-4.079254E-03	-4.079254E-03	+1.201114E-02	+4.888630E-03	-6.831132E-03	-1.197876E-02	-6.831132E-03	+4.888630E-03	+1.201114E-02	-4.079254E-03	-4.079254E-03	+1.201114E-02	+4.888630E-03	-6.831132E-03	-1.197876E-02
	A	+1.618752E-03	-7.397695E-03	+4.144004E-03	+7.430070E-03	+0.000000E+00	-7.430070E-03	-4.144004E-03	+7.397695E-03	-1.618752E-03	+1.618752E-03	-7.397695E-03	+4.144004E-03	+7.430070E-03	+0.000000E+00	-7.430070E-03	-4.144004E-03	+7.397695E-03	-1.618752E-03	+1.618752E-03	-7.397695E-03	+4.144004E-03	+7.430070E-03	+0.000000E+00	-7.430070E-03	-4.144004E-03	+7.397695E-03	-1.618752E-03	+1.618752E-03	-7.397695E-03	+4.144004E-03	+7.430070E-03	+0.000000E+00	-7.430070E-03	-4.144004E-03	+7.397695E-03	-1.618752E-03	+1.618752E-03	-7.397695E-03	+4.144004E-03	+7.430070E-03	+0.000000E+00
	S	+4.532505E-04	-6.798757E-04	-3.561254E-04	+2.913753E-04	+5.827506E-04	+2.913753E-04	-3.561254E-04	-6.798757E-04	+4.532505E-04	+4.532505E-04	-6.798757E-04	-3.561254E-04	+2.913753E-04	+5.827506E-04	+2.913753E-04	-3.561254E-04	-6.798757E-04	+4.532505E-04	+4.532505E-04	-6.798757E-04	-3.561254E-04	+2.913753E-04	+5.827506E-04	+2.913753E-04	-3.561254E-04	-6.798757E-04	+4.532505E-04	+4.532505E-04	-6.798757E-04	-3.561254E-04	+2.913753E-04	+5.827506E-04	+2.913753E-04	-3.561254E-04	-6.798757E-04	+4.532505E-04	+4.532505E-04	-6.798757E-04	-3.561254E-04	+2.913753E-04	+5.827506E-04
	A	-1.424501E-04	+3.917379E-04	-1.424501E-04	-3.205128E-04	+0.000000E+00	+3.205128E-04	+1.424501E-04	-3.917379E-04	+1.424501E-04	-1.424501E-04	+3.917379E-04	-1.424501E-04	-3.205128E-04	+0.000000E+00	+3.205128E-04	+1.424501E-04	-3.917379E-04	+1.424501E-04	-1.424501E-04	+3.917379E-04	-1.424501E-04	-3.205128E-04	+0.000000E+00	+3.205128E-04	+1.424501E-04	-3.917379E-04	+1.424501E-04	-1.424501E-04	+3.917379E-04	-1.424501E-04	-3.205128E-04	+0.000000E+00	+3.205128E-04	+1.424501E-04	-3.917379E-04	+1.424501E-04	-1.424501E-04	+3.917379E-04	-1.424501E-04	-3.205128E-04	+0.000000E+00
	A	-2.331002E-03	+8.547009E-03	-4.662005E-03	-2.097902E-02	-2.781663E-02	-2.097902E-02	-4.662005E-03	+8.547009E-03	-2.331002E-03	-1.748252E-03	+6.410256E-03	-3.496503E-03	-1.573427E-02	-2.086247E-02	-1.573427E-02	-3.496503E-03	+6.410256E-03	-1.748252E-03	-1.165501E-03	+4.273504E-03	-2.331002E-03	-1.048951E-02	-1.390831E-02	-1.048951E-02	-2.331002E-03	+4.273504E-03	-1.165501E-03	-5.827506E-04	+2.136752E-03	-1.165501E-03	-5.244755E-03	-6.954157E-03	-5.244755E-03	-1.165501E-03	+2.136752E-03	-5.827506E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.973582E-03	-1.073038E-02	+1.763015E-02	+2.236985E-02	+0.000000E+00	-2.236985E-02	-1.763015E-02	+1.073038E-02	-1.973582E-03	+1.480186E-03	-8.047786E-03	+1.322261E-02	+1.677739E-02	+0.000000E+00	-1.677739E-02	-1.322261E-02	+8.047786E-03	-1.480186E-03	+9.867910E-04	-5.365190E-03	+8.815074E-03	+1.118493E-02	+0.000000E+00	-1.118493E-02	-8.815074E-03	+5.365190E-03	-9.867910E-04	+4.933955E-04	-2.682595E-03	+4.407537E-03	+5.592463E-03	+0.000000E+00	-5.592463E-03	-4.407537E-03	+2.682595E-03	-4.933955E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+2.447552E-03	-7.206682E-03	-2.933178E-03	+4.098679E-03	+7.187257E-03	+4.098679E-03	-2.933178E-03	-7.206682E-03	+2.447552E-03	+1.835664E-03	-5.405012E-03	-2.199883E-03	+3.074009E-03	+5.390443E-03	+3.074009E-03	-2.199883E-03	-5.405012E-03	+1.835664E-03	+1.223776E-03	-3.603341E-03	-1.466589E-03	+2.049340E-03	+3.593629E-03	+2.049340E-03	-1.466589E-03	-3.603341E-03	+1.223776E-03	+6.118881E-04	-1.801671E-03	-7.332945E-04	+1.024670E-03	+1.796814E-03	+1.024670E-03	-7.332945E-04	-1.801671E-03	+6.118881E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-9.712510E-04	+4.438617E-03	-2.486402E-03	-4.458042E-03	+0.000000E+00	+4.458042E-03	+2.486402E-03	-4.438617E-03	+9.712510E-04	-7.284382E-04	+3.328963E-03	-1.864802E-03	-3.343531E-03	+0.000000E+00	+3.343531E-03	+1.864802E-03	-3.328963E-03	+7.284382E-04	-4.856255E-04	+2.219308E-03	-1.243201E-03	-2.229021E-03	+0.000000E+00	+2.229021E-03	+1.243201E-03	-2.219308E-03	+4.856255E-04	-2.428127E-04	+1.109654E-03	-6.216006E-04	-1.114510E-03	+0.000000E+00	+1.114510E-03	+6.216006E-04	-1.109654E-03	+2.428127E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
